Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-21 02:45:00-04:00,7752.0,7752.0,7752.25,7748.5,7749.25,2429
2026-09-21 03:00:00-04:00,7755.25,7755.25,7757.25,7751.5,7752.0,10302
2026-09-21 03:15:00-04:00,7755.75,7755.75,7757.0,7752.75,7755.25,3622
2026-09-21 03:30:00-04:00,7754.25,7754.25,7757.0,7753.0,7755.75,4624
2026-09-21 03:45:00-04:00,7757.25,7757.25,7759.0,7752.5,7754.25,3949
2026-09-21 04:00:00-04:00,7760.25,7760.25,7761.5,7757.0,7757.25,8569
2026-09-21 04:15:00-04:00,7760.0,7760.0,7761.25,7759.0,7760.5,3172
2026-09-21 04:30:00-04:00,7763.5,7763.5,7764.0,7759.5,7759.75,4921
2026-09-21 04:45:00-04:00,7761.0,7761.0,7764.25,7760.5,7763.25,5603
2026-09-21 05:00:00-04:00,7760.75,7760.75,7762.25,7759.25,7761.25,3079
2026-09-21 05:15:00-04:00,7761.0,7761.0,7763.25,7760.0,7761.0,2798
2026-09-21 05:30:00-04:00,7762.25,7762.25,7762.75,7760.5,7760.75,2318
2026-09-21 05:45:00-04:00,7762.5,7762.5,7764.5,7761.75,7762.25,2747
2026-09-21 06:00:00-04:00,7765.5,7765.5,7765.5,7762.25,7762.25,2515
2026-09-21 06:15:00-04:00,7766.25,7766.25,7767.0,7764.75,7765.75,2535
2026-09-21 06:30:00-04:00,7767.25,7767.25,7769.0,7765.25,7766.25,4590
2026-09-21 06:45:00-04:00,7766.0,7766.0,7768.75,7765.75,7767.25,3196
2026-09-21 07:00:00-04:00,7764.5,7764.5,7767.0,7763.25,7765.75,3190
2026-09-21 07:15:00-04:00,7764.25,7764.25,7766.0,7763.0,7764.25,2831
2026-09-21 07:30:00-04:00,7768.25,7768.25,7768.25,7763.75,7764.0,4291
2026-09-21 07:45:00-04:00,7767.5,7767.5,7771.25,7767.0,7768.0,4905
2026-09-21 08:00:00-04:00,7765.25,7765.25,7770.5,7764.0,7767.75,8465
2026-09-21 08:15:00-04:00,7763.5,7763.5,7767.0,7763.25,7765.25,4078
2026-09-21 08:30:00-04:00,7767.75,7767.75,7768.0,7763.0,7763.5,6993
2026-09-21 08:45:00-04:00,7761.5,7761.5,7767.75,7761.25,7767.75,5068
2026-09-21 09:00:00-04:00,7762.5,7762.5,7764.5,7760.75,7761.5,6519
2026-09-21 09:15:00-04:00,7760.25,7760.25,7763.75,7758.75,7762.5,13309
2026-09-21 09:30:00-04:00,7766.0,7766.0,7766.25,7758.25,7760.5,57986
2026-09-21 09:45:00-04:00,7774.75,7774.75,7775.0,7765.75,7766.25,44605
2026-09-21 10:00:00-04:00,7775.5,7775.5,7777.0,7767.75,7774.75,47045
2026-09-21 10:15:00-04:00,7788.0,7788.0,7791.0,7775.25,7775.5,55198
2026-09-21 10:30:00-04:00,7787.75,7787.75,7793.5,7786.25,7788.25,47404
2026-09-21 10:45:00-04:00,7790.0,7790.0,7792.25,7785.0,7787.75,34081
2026-09-21 11:00:00-04:00,7796.0,7796.0,7796.25,7789.0,7790.0,35067
2026-09-21 11:15:00-04:00,7796.25,7796.25,7800.0,7795.75,7796.25,31479
2026-09-21 11:30:00-04:00,7805.0,7805.0,7805.0,7795.75,7796.25,36763
2026-09-21 11:45:00-04:00,7805.25,7805.25,7811.5,7803.0,7804.75,42127
2026-09-21 12:00:00-04:00,7813.25,7813.25,7816.5,7802.75,7805.25,44845
2026-09-21 12:15:00-04:00,7816.0,7816.0,7818.25,7812.0,7813.5,29815
2026-09-21 12:30:00-04:00,7818.0,7818.0,7824.75,7815.75,7816.0,37978
2026-09-21 12:45:00-04:00,7821.0,7821.0,7821.25,7817.25,7818.0,21998
2026-09-21 13:00:00-04:00,7826.0,7826.0,7827.0,7819.5,7821.25,25250
2026-09-21 13:15:00-04:00,7826.0,7826.0,7828.0,7822.0,7826.25,27879
2026-09-21 13:30:00-04:00,7826.75,7826.75,7827.25,7820.0,7826.25,29195
2026-09-21 13:45:00-04:00,7826.75,7826.75,7830.0,7825.25,7826.75,25718
2026-09-21 14:00:00-04:00,7830.75,7830.75,7832.5,7827.0,7827.0,26410
2026-09-21 14:15:00-04:00,7837.0,7837.0,7838.25,7829.75,7830.75,28024
2026-09-21 14:30:00-04:00,7839.75,7839.75,7839.75,7833.75,7837.0,25581
2026-09-21 14:45:00-04:00,7841.25,7841.25,7844.75,7839.0,7839.5,37079
2026-09-21 15:00:00-04:00,7842.75,7842.75,7843.5,7837.75,7841.5,30656
2026-09-21 15:15:00-04:00,7839.25,7839.25,7843.0,7838.25,7842.75,25656
2026-09-21 15:30:00-04:00,7842.5,7842.5,7847.25,7838.75,7839.25,41007
2026-09-21 15:45:00-04:00,7833.25,7833.25,7843.5,7832.0,7842.25,155264
2026-09-21 16:00:00-04:00,7831.0,7831.0,7835.0,7828.5,7833.25,29832
2026-09-21 16:15:00-04:00,7830.25,7830.25,7831.25,7827.25,7831.0,7061
2026-09-21 16:30:00-04:00,7827.5,7827.5,7830.5,7826.75,7830.25,3410
2026-09-21 16:45:00-04:00,7829.25,7829.25,7830.25,7826.5,7827.25,5775
2026-09-21 18:00:00-04:00,7832.25,7832.25,7833.5,7829.0,7830.0,1556
2026-09-21 18:15:00-04:00,7834.75,7834.75,7835.0,7831.5,7832.5,1065
2026-09-21 18:30:00-04:00,7834.5,7834.5,7835.75,7832.75,7834.5,1199
2026-09-21 18:45:00-04:00,7834.5,7834.5,7835.75,7833.0,7834.5,736
2026-09-21 19:00:00-04:00,7836.75,7836.75,7837.75,7833.5,7834.75,1126
2026-09-21 19:15:00-04:00,7835.0,7835.0,7837.25,7834.0,7836.75,1145
2026-09-21 19:30:00-04:00,7836.0,7836.0,7836.75,7834.0,7835.0,924
2026-09-21 19:45:00-04:00,7835.25,7835.25,7836.25,7834.75,7836.0,919
2026-09-21 20:00:00-04:00,7837.75,7837.75,7840.0,7834.5,7835.25,3069
2026-09-21 20:15:00-04:00,7837.25,7837.25,7838.0,7835.0,7838.0,2822
2026-09-21 20:30:00-04:00,7834.75,7834.75,7838.5,7832.25,7837.25,3389
2026-09-21 20:45:00-04:00,7835.25,7835.25,7836.25,7834.5,7835.0,1508
2026-09-21 21:00:00-04:00,7833.75,7833.75,7835.5,7832.5,7835.5,2309
2026-09-21 21:15:00-04:00,7833.5,7833.5,7834.25,7831.75,7834.0,2199
2026-09-21 21:30:00-04:00,7835.0,7835.0,7836.25,7832.25,7833.75,2802
2026-09-21 21:45:00-04:00,7833.5,7833.5,7836.0,7833.5,7835.0,1692
2026-09-21 22:00:00-04:00,7834.25,7834.25,7836.5,7833.25,7833.5,1504
2026-09-21 22:15:00-04:00,7835.25,7835.25,7836.0,7833.5,7834.25,1415
2026-09-21 22:30:00-04:00,7835.25,7835.25,7836.0,7833.5,7835.5,1442
2026-09-21 22:45:00-04:00,7834.75,7834.75,7835.5,7834.0,7835.25,973
2026-09-21 23:00:00-04:00,7834.0,7834.0,7834.75,7832.5,7834.75,1776
2026-09-21 23:15:00-04:00,7834.0,7834.0,7835.0,7833.75,7834.0,1001
2026-09-21 23:30:00-04:00,7833.5,7833.5,7835.5,7833.25,7834.25,1159
2026-09-21 23:45:00-04:00,7833.25,7833.25,7833.75,7831.0,7833.75,1244
2026-09-22 00:00:00-04:00,7834.25,7834.25,7835.0,7832.5,7833.25,2657
2026-09-22 00:15:00-04:00,7834.5,7834.5,7835.5,7833.0,7834.0,1797
2026-09-22 00:30:00-04:00,7835.0,7835.0,7836.5,7834.75,7834.75,1247
2026-09-22 00:45:00-04:00,7834.25,7834.25,7835.5,7833.5,7835.0,1234
2026-09-22 01:00:00-04:00,7834.0,7834.0,7834.25,7832.75,7834.25,1593
2026-09-22 01:15:00-04:00,7833.5,7833.5,7835.0,7832.5,7834.25,2440
2026-09-22 01:30:00-04:00,7837.0,7837.0,7837.25,7832.25,7833.75,1910
2026-09-22 01:45:00-04:00,7838.25,7838.25,7839.5,7837.0,7837.0,1877
2026-09-22 02:00:00-04:00,7837.0,7837.0,7838.25,7834.25,7838.25,3693
2026-09-22 02:15:00-04:00,7836.75,7836.75,7837.75,7833.75,7836.75,2101
2026-09-22 02:30:00-04:00,7837.0,7837.0,7838.5,7836.25,7836.5,2297
2026-09-22 02:45:00-04:00,7836.25,7836.25,7838.25,7836.0,7836.75,1846
2026-09-22 03:00:00-04:00,7836.0,7836.0,7837.75,7833.75,7836.25,4992
2026-09-22 03:15:00-04:00,7835.0,7835.0,7837.5,7834.25,7835.75,4712
2026-09-22 03:30:00-04:00,7832.25,7832.25,7835.25,7831.5,7835.25,4913
2026-09-22 03:45:00-04:00,7826.5,7826.5,7832.75,7826.5,7832.5,7237
2026-09-22 04:00:00-04:00,7820.25,7820.25,7826.75,7820.25,7826.5,10866
2026-09-22 04:15:00-04:00,7813.5,7813.5,7821.75,7812.25,7820.5,12811
2026-09-22 04:30:00-04:00,7828.5,7828.5,7829.0,7810.5,7813.5,15415
2026-09-22 04:45:00-04:00,7833.5,7833.5,7836.0,7827.0,7828.5,12713
2026-09-22 05:00:00-04:00,7827.25,7827.25,7836.25,7826.0,7833.25,11757
2026-09-22 05:15:00-04:00,7827.0,7827.0,7830.75,7825.5,7827.0,6051
2026-09-22 05:30:00-04:00,7833.25,7833.25,7833.5,7827.0,7827.25,6104
2026-09-22 05:45:00-04:00,7838.75,7838.75,7843.0,7831.5,7833.25,19946
2026-09-22 06:00:00-04:00,7837.25,7837.25,7840.75,7835.0,7838.75,7496
2026-09-22 06:15:00-04:00,7836.75,7836.75,7838.5,7834.75,7837.25,4240
2026-09-22 06:30:00-04:00,7840.75,7840.75,7841.5,7836.25,7836.75,3358
2026-09-22 06:45:00-04:00,7838.25,7838.25,7843.75,7838.0,7840.75,4098
2026-09-22 07:00:00-04:00,7833.75,7833.75,7839.5,7828.25,7838.25,12594
2026-09-22 07:15:00-04:00,7835.75,7835.75,7838.25,7833.5,7833.75,3511
2026-09-22 07:30:00-04:00,7839.0,7839.0,7840.25,7835.25,7835.75,4342
2026-09-22 07:45:00-04:00,7835.5,7835.5,7842.0,7835.25,7839.0,5071
2026-09-22 08:00:00-04:00,7837.0,7837.0,7840.0,7834.0,7835.75,6366
2026-09-22 08:15:00-04:00,7840.0,7840.0,7840.25,7835.25,7837.0,5265
2026-09-22 08:30:00-04:00,7839.0,7839.0,7842.75,7838.0,7840.0,6809
2026-09-22 08:45:00-04:00,7837.0,7837.0,7839.75,7835.75,7839.0,6330
2026-09-22 09:00:00-04:00,7841.0,7841.0,7842.0,7836.5,7837.0,10863
2026-09-22 09:15:00-04:00,7836.75,7836.75,7843.25,7836.25,7840.75,12300
2026-09-22 09:30:00-04:00,7842.75,7842.75,7848.5,7835.5,7837.0,69405
2026-09-22 09:45:00-04:00,7835.0,7835.0,7843.75,7833.25,7842.75,56395
2026-09-22 10:00:00-04:00,7840.25,7840.25,7845.75,7834.25,7835.0,50295
2026-09-22 10:15:00-04:00,7831.75,7831.75,7841.25,7831.5,7840.25,38839
2026-09-22 10:30:00-04:00,7829.5,7829.5,7840.5,7826.75,7832.0,64986
2026-09-22 10:45:00-04:00,7831.0,7831.0,7835.75,7826.5,7829.5,36896
2026-09-22 11:00:00-04:00,7832.5,7832.5,7834.75,7828.5,7831.0,40256
2026-09-22 11:15:00-04:00,7830.25,7830.25,7834.25,7829.75,7832.5,23171
2026-09-22 11:30:00-04:00,7824.5,7824.5,7830.5,7822.25,7830.25,37089
2026-09-22 11:45:00-04:00,7826.75,7826.75,7827.5,7822.75,7824.5,25233
2026-09-22 12:00:00-04:00,7830.0,7830.0,7830.25,7824.75,7826.75,26812
2026-09-22 12:15:00-04:00,7825.5,7825.5,7830.0,7823.25,7830.0,22609
2026-09-22 12:30:00-04:00,7826.75,7826.75,7828.75,7824.25,7825.5,18118
2026-09-22 12:45:00-04:00,7832.0,7832.0,7833.75,7826.5,7826.75,34951
2026-09-22 13:00:00-04:00,7829.5,7829.5,7833.0,7828.75,7832.0,17559
2026-09-22 13:15:00-04:00,7832.25,7832.25,7832.5,7827.25,7829.5,15789
2026-09-22 13:30:00-04:00,7831.5,7831.5,7832.5,7827.25,7832.25,15641
2026-09-22 13:45:00-04:00,7837.5,7837.5,7839.0,7829.75,7831.25,45694
2026-09-22 14:00:00-04:00,7835.75,7835.75,7838.5,7833.5,7837.5,25677
2026-09-22 14:15:00-04:00,7837.75,7837.75,7840.5,7835.5,7835.75,20748
2026-09-22 14:30:00-04:00,7837.5,7837.5,7839.25,7833.5,7837.75,23971
2026-09-22 14:45:00-04:00,7834.25,7834.25,7838.5,7832.75,7837.5,16990
2026-09-22 15:00:00-04:00,7836.75,7836.75,7837.5,7833.5,7834.0,20744
2026-09-22 15:15:00-04:00,7840.25,7840.25,7841.5,7836.5,7836.75,31627
2026-09-22 15:30:00-04:00,7841.5,7841.5,7846.75,7839.5,7840.5,54318
2026-09-22 15:45:00-04:00,7831.0,7831.0,7846.0,7829.75,7841.75,113966
2026-09-22 16:00:00-04:00,7832.0,7832.0,7834.25,7830.25,7830.75,22678
2026-09-22 16:15:00-04:00,7830.25,7830.25,7832.25,7828.75,7832.0,6151
2026-09-22 16:30:00-04:00,7828.75,7828.75,7830.5,7828.75,7830.0,3338
2026-09-22 16:45:00-04:00,7827.75,7827.75,7829.25,7826.0,7829.0,5211
2026-09-22 18:00:00-04:00,7832.25,7832.25,7833.75,7829.0,7830.0,1114
2026-09-22 18:15:00-04:00,7832.25,7832.25,7834.0,7831.25,7832.25,1178
2026-09-22 18:30:00-04:00,7832.75,7832.75,7834.0,7832.5,7832.5,660
2026-09-22 18:45:00-04:00,7831.25,7831.25,7833.0,7829.75,7833.0,993
2026-09-22 19:00:00-04:00,7831.75,7831.75,7832.75,7831.5,7831.5,501
2026-09-22 19:15:00-04:00,7832.5,7832.5,7833.25,7831.5,7832.0,428
2026-09-22 19:30:00-04:00,7832.25,7832.25,7833.0,7832.25,7832.25,405
2026-09-22 19:45:00-04:00,7833.5,7833.5,7834.0,7831.0,7832.5,1154
2026-09-22 20:00:00-04:00,7832.5,7832.5,7833.75,7830.5,7833.25,2228
2026-09-22 20:15:00-04:00,7831.0,7831.0,7833.0,7830.25,7832.25,1635
2026-09-22 20:30:00-04:00,7831.25,7831.25,7832.25,7830.0,7831.0,1449
2026-09-22 20:45:00-04:00,7829.0,7829.0,7831.75,7827.75,7831.25,2251
2026-09-22 21:00:00-04:00,7830.75,7830.75,7831.25,7827.75,7829.0,1936
2026-09-22 21:15:00-04:00,7833.75,7833.75,7834.25,7829.75,7830.5,1649
2026-09-22 21:30:00-04:00,7831.5,7831.5,7835.25,7831.0,7833.75,2510
2026-09-22 21:45:00-04:00,7832.5,7832.5,7832.75,7831.25,7831.25,1559
2026-09-22 22:00:00-04:00,7829.5,7829.5,7832.75,7829.0,7832.75,1850
2026-09-22 22:15:00-04:00,7832.0,7832.0,7833.25,7827.25,7829.5,2559
2026-09-22 22:30:00-04:00,7831.5,7831.5,7832.75,7831.0,7832.25,1203
2026-09-22 22:45:00-04:00,7832.25,7832.25,7833.0,7831.5,7831.5,897
2026-09-22 23:00:00-04:00,7833.75,7833.75,7833.75,7831.75,7832.25,1083
2026-09-22 23:15:00-04:00,7834.25,7834.25,7836.0,7832.75,7833.75,1306
2026-09-22 23:30:00-04:00,7836.25,7836.25,7837.5,7834.0,7834.25,1236
2026-09-22 23:45:00-04:00,7835.5,7835.5,7837.25,7835.5,7836.25,930
2026-09-24 00:00:00-04:00,7746.75,7746.75,7749.25,7746.25,7747.5,1868
2026-09-24 00:15:00-04:00,7749.25,7749.25,7750.5,7745.0,7746.75,2873
